reference,city,content,city_link
Peace.20030401_page_1.txt,,"ic holy |
ieuates

eart (o°

woe a call to action

ss you

for an| the world climate is a volatile one as we rapidly
ysolve | approach a future of uncertainty in world politics.
yan by | because of the recent violence abroad concocted in the
*k for- | war waged against iraq, just like other countries it is
d your | time for namibians to organise visible resistance to
you be | this war and all forces that are threatening the peace of

vation | a world we have responsibility to.
tion of | this is acall to action for namibians. a broad base of

support must be gathered out of the namibian commu-
nity, and it will take the work of cach and every
namibian to get this off the ground. we need a broad
enced | base support that honours each person's unique com-

urag- | in, and stand strong.
we will need a variety of assets to make this work.

y,the | fromschoolteachers to workers and artists, to students
ejoy| and organisers, we must realise the urgency of this
your] situation and the deep necessity to resist.
not this movement must be sustainable, and therefore
|his| we must do it well with high energy and undying
year | commitment. even after the bombing stops in iraq, the
violent crisis will not be over, and the nature of war is
hes | that the aftermath effects everyone. war perpetuates
de-| and amplifies already dire situations like starvation,
we | sanctions, community destruction, continued tension
in| and loss of live. these are only a few casualties of war.
as no country, including namibia, will go unaffected
| economically, socially and politically by the war in
a iraq. we must organise each other to participate in the

i worldwide effort to handle the aftermath an’ be pop
f! future violence. fellow namibians, us get on board
d and fight hard for a just peace bere and throughout the

world!
jennie jeddry & elias basson

",
Peace.20030514_page_1.txt,Windhoek,"allow me to raise
some points in your news-
paper. our friday april
25 2003. the nbc tv
showed the liberation

struggle of our country.
it was especially good
that those who don’t
know the history of this
country could learn and
see for themselves how
our people suffered dur-
ing the colonial era.
often when you talk
about the difficult times
our people went through.
some people think you
are joking and by watch-
ing the programme on

- ss svb es

knowing our history
and our sacrifices

ty they will know what
happened durin g the war.
the colonia] times were
terrible and those who
know the history will
never forget.

a new peace and sta-
bility is prevailing in our
country. we should know
that the freedom we en-
joy today has cost a huge
number of namibian
lives.

brothers, sisters, moth-

€ts and fathers from all
comers of this country sac-
nficed their lives for this
land and all of us who
enjoy freedom today need
to thank them. respect
them and honour them
for the contribution they
made during the strug-
gleand forthe independ-
ence of our country.
today, we have na-
uonal reconciliation, and
i call upon all our people

vla

to unite and reconcile as
ciuzens of one country,
and work together tow ards
social economic develop-
ment. improving the
standard of ving of all
our people, reducing the
unemployment rate in the
country as well as poverty
and hunver. lastly, [hope
peace and democracy will
remain in namibia,

anyone whotnesto de-
suoy peace in this land
must be brought to jus-
lice.

naffy shipwata
windhoek
",Windhoek
Peace.20030520_page_1.txt,Tsumeb,"stop rape and violence

neany tiete souns

ofpo-> lar & a sq oof i :
ing stale nt an then tetany rsa nod pt ots |
of them bratally kall their partners [a “ied <a
that love dose as ned solent tn ie o ""or ied? are 27 8
femee ws wrens tn namobio there ar | oe: .
mann cases ot parthets wg ote at % wool

other, because one partner tacad te tes
mindted he colatotsbip

t would the ta express is gongs
lenees tothe thice sours wot maryan
ndakuimininwa dhaindenie sasas
nangula thela and tpala vrawcnye who
were brutally murdered by thea part
nci

women should be allowed treedoim
of mosementand speech and to dows at
they sant. think is the best and what
they need. today we are enjoying peace
and stability under the spiritof national
reconcihation. men should stop mur-
dering women and raping children on a
daily basis.

women are our mothers and sisters

sabb obis e & fs he? hee

ee ws besse ® wie |

mits lor us ste os ts =
soolhpehat ws bs oorm yh oe so ts
oppose vas sabi te is oe

th yo borg bis © pe
ment aulloeites te tak last

. . «bs
eo altint pei peters oi s 28

where are we heading with this rind ot
wicked behav tour ‘tpealloa all narmes

to stund up against thess parhare
nals

tangeni shafodino
tsumeb

gs s
",Tsumeb
Peace.20030711_page_1.txt,Windhoek,"ty
on
uy
ire
the

not
5. it
ere
hey
and
unt

list

sick of
jorture

lhavebeen sick and
depressed since yes-
terday after reading
and seeing the horri-
ble picture of geoffrey
mwnilima in the cover
story headlined “five
torture cases settled”
(the namibian, july
8). 1 found it nauseat-
ing that fellow nami-
bians can inflict such
an irreparable wound
on another in this
country of peace and
calm.

the most annoying
aspect of it is the so
called “out of court
settlement” was kept
secret thereby deny-
ing the publictheright
to news. i salute your
gallantry toovercome
fear and print the pi-
ture for the masses to
see. kudos to your ver-
satile reporter wermet
menges.

henry ezike
windhoek

",Windhoek
Peace.20030801a_page_1.txt,,"vers lett

the au

y patriots and

the establishment
famisation of african unity
(oau) which was recently trans-
formed to african union (au)
and various femional economic
4nd political blocs around the con-
unent revealed two the continent

“isronary and genuine
patriots would ‘ke to sce therr
continent out anf} ges nee

of the or.

how some

trxe ps

pah socal

em coon aa, ooo ws
ooty
toarys ont ‘ voda
ppsond bots 8 “how biss a> secs rs ae boon
bn pt fougess, ra! !
' its, he 9 ohn wes [
jot l ho hoo? gq
i ' 1 trp,
oy j o06 polls sag
titcir play er
cntortenat +. sot ht ye
cubs started bore dots mg
progress ard thins d um
ayy here | ary tathiris ing
african heatinfleeties a shea a5 their tc
specty ec countrics tack ed tne teer
and hands of the: people with

mhomeelo,

le: : j

cltaeg \e '
ao ‘j

| nodoat 1
ae

cey to put africa back on a path
of prosperity, peace, and trangual.
lity, social and political advance.
ment. they came up with a more
holisue and viable imtiative, the
new partnership tor atmean de.
velopment (nepad)

this initiative
somphses mans vital elements
that are ahem in th

ts holisue as at

we onisting on
nos andihes vp tuld he sapable
“sab ss sitgations | h

hed

aye

hue sano 9
‘ vhese elements in

“ine des ‘ plt pres cen»

pele

po a 2 od at oho bou &

tid
tothy pe

cr
© nepud
shu sb pia mtke st tere yy

sor it trap otk

pesto mw coh tise

abel]. thus it xasy wer these
pp se ce ity see tie af
nepal oan one vo thoma ars
wil w adie go. tl

fle, bo oj '

achieve great leaps forward in
the economic, pohiacal and so.
ctal sphere and be on par with
europe and ity european union
(ev) or even more

howevern sup lous africans
fo make this brilliant idea frurt-
ful this means that we should
men up tort tnepadi an

melt wo should sn posen

d cuny

sol wits td

uy odesdare aan vin
poxerty instead
the puto

ea)

phe ides reeds
f the ueschoped ne
spot wo tieed for es
2 wilds gle a afte
ob fla f° ff on fo82.01"" fnohge 9° 5, <0 oy

cth hasty stan

petite y
' ~ .

sthes conte: a8
porc ut barlires

yt tetabedh \ 7
pres oe wr gy fie tert

top i

wi odomrsy

tonstag
selfish

porting

ame unc

sant hos tne mote
hwreedusatioe death se ¢ 9 28 fl

bubsteae tats athe: an be

we se tds tb pars :
ee

fones misyoenede ba

ohhh
",
Peace.20030801b_page_1.txt,,"feng slam ate
shortapes and dh
despite dumemnas ef,

+ some over
or tebel tacuons sg,

q noe the pea © act ory
uctans

wate
masey

tl tg.
pop.

nian cnses
we don't need war of
coups nhe in san tore

botinore dd pectiny

luis on. peas

omenmbeeatine tat we va
| need vorad yermamec,de-
| tor tao coodemuc em-
| pos crment, respect for the
tule of jaw and human
nghts in afne a.

tso implementutn not

pete bes un ts drg

phot be sen au aes
these arnt

td tla
ctopstarceia za bahwe
“dias is as cae

esting
hon becguse | have keea
tethatcountrs on tamer
ia us oma stony
we atricans haticar

bow trseticourceppling
disputes and moan dye our
owt atican attairs we
should preimote peace by
diplomatc means ou
/ drothers and sisters shed
 hlood tor the total inde.
pendence of afmoa

its goog thar the afn-
can union has a plan of
yelung up 2 peace and
secunty council, a pan
african parhament, a
common court of jusuce
and common afncan cur.
rency. but au wall poe
realise its ams and obyec-
ves if those who com-
mutted atrocines don't face
tnals. the restoration of
peace and security should
be the body's first prox.
ity. let us unite and fight
against neo-colonialism.
africa needs a definite
change.

kambinda pineas,
rundu

",
Peace.20030829_page_1.txt,,"from a country at peace
toa country at war

the namib
witha esser

c next ener ation.

| at do youleave behind for your
children? ina nutshell, a country
identified by crime, markexl by crimi-
nals, shadowed by house breakings
and robberies, and eventually deaths
it all rest on our shoulders of moth-
ers, fathers, politicians, churches,
schools, government inter alia.

what can you do ty prevent this

from happening? the need for effec-
tive active action arises. we need to
integrate, and work together as a so-
ciety, put our differences aside and
think about the children of tomor-
row, of are you selfish of j
enough not to think of the children of
today? we need to “act” before the
shadow is cast over us all, and then
there will be no tomorrow for usor the
children.

fabiola owoses
katutura
",
Peace.20030912_page_1.txt,Windhoek,"ae ee nn neer ee aes

hardships andis thus sup. fras

facing up to destructive forces in namibia |

namibia is one of the few

wigs an atma thar conten.
me ss pe shh 0 pde & ale mialko wig
bmp > ol os tbs bop eg op © rq

ned ter my te geen es grouse

co nn dts ihtt smso gs l malad
whi soil ao! us tacvd
© smects ole sme hot gate
1 an .
[omic y off iste ts ti cris
rs
eres ~ \ _
hotest gale
~ -
avtt ey vy
, \
> ‘ ‘ —
pitratiocs
[desoth sata s? 2s soe?
. de tes
bhs tes c uris ahs orp isd.

have mow ar toot in ogr ese
ten tribalism «ili bong disre-
pute to the present unity of our
nation. the unity of the country
will be scrunmsed and ques-
tioned by the people who find
themselves increasingly pushed
aside to the edges or penphery
of society so they have to sur-

mme yt bno ps meme rr my bv tree
tructure, especially in power? the essence of

viscooen the crumbs whoo tall

nites presshtonetentat sour
bol ursin this geertntrx
totiut is ses ot poli tte i

pos aet good tor mans

seite, moa disorder
pbs bed fart me dll oo af be ge me
hain t. distuptorcutshartthe
hoe dito strom teliows ae
‘ 2 as &
. . |

[hoe jet.

a een es

. » yo e

1 v sue \

‘ ; noi rt

° oas

sos t lc

pss gor, be we aves hel o me
pagiges caee fea ooh ali is pes vt

promicms we fies pr ‘blems ct
our own. in the first place we are
now confronted by an invisible
ogre (aids) in front sous, that is
swallowing the young and bright,
who are the cream of the nation.
secondly. the lethal poison ar-
row of coorrupuon 1s prercing too
deeply into the nation's eco:

gomis wid polittoal svsteni and
makes it bleed qiternalls that
eub be ditticult gr seo sith a
mae ove

thirdls gaitie and other so
ebaboxads ate takin tte ses ot
minecent and dus abidine cits

vous diffigule despite all these

problems we are stall relauseds
jb peace sithone another polite:

cally butthis peace canbe short

odo as tone us theses probivias
pecrteditpssathhus beat be tis cs od
eter fisdyy te thes sar te,

wa ke itdis steel tha eet eet
foie swaatits tee

foattet us vet be lhe a aatuen
ob op droaratitscs abergt esi cela
teve atabilits fre obs & ahd unlit.
ms atoans onthe atrioat oon
thet weoure net completols
sinelded neither are we umimune
trom the problems that affect

other afmcan nauons.

we might find ourselves in
similar miseries in future if we
are not cautious.

in conclusion, we don’t want
to see namibia plunged into per-
petual political or economte 1n-
stabihity. we want namibia to

sys peeve re we eth tete smirk hav rotate
evantdrugs butpeople are many manufacturing in-  ¢
f

if

¢

he saewed nationals and aster. §

nathonalls postasels ay acountss d

that promotes peas and uit. >

obits sustuimable aromast its
elivons  additorais. nanuibia
as ecountes should stave gi use -
vs diversi tocure hi itself potte
nillitselt sethe vmmertal words
uttered by one of the tameous
reveted non-srelent casel rights
loaders. dir martin luther king

thad ts via adres

osh d 8pah og oh sho na fs oh s0o8l8o fa sela,
cdi ssathi tratsads te aid ethers
wth. as a trathot we sti utd hase
ao dies thatlel. gon gerne. bas
sa dust chiapas tes abilat 2 aid oom
peteace ands gish wiltdeterunins
the tuture et our country sin
vens lecuhocd dt ase take char
acter, competence and ability te
be precedent over tnbal affilia:
tions then we will be a winning
nation and not a losing nation in
the long run. and we will take
our rightful position as one im-
portant nation of the world.

melgisedech shikongo
windhoek
",Windhoek
Peace.20031007_page_1.txt,Windhoek,"‘batfy’ gets a bashing

all i can say is thank god the
namubian didn’t accept batfour
ankomah’s challenge to reprint
his entire lecture in full. pm allin
favour of fantasy fiction but after
reading baffour’s lengthy,
obscenely self satistied and
patronisingly racist letter in the
namibian (not to mention
watching him in person blathering
away on talk of the nation), pd
have to say that namibia has
suffered enough,

begone, batfour! go back to
your cruel exile in) your
comfortable london flat with its
potholed road (not to mention
fancy restaurants, political
security and snappy boutiques)!

or better sal, if you think that
potholes are a serious indictment

of western values, cut the poor
british some slack, hop ona plane
and leave them 1n peace as well.

take your mercenary little rag
of a magazine with you. open a
newspaper office in zimbabwe,
perhaps.

i hear there’s one currently
vacant in harare and you've got
the zanu-pf government line
down pat. lassume thatmugabe’s
people pay you. or at the very
least fly you around showering
you with free hotel rooms and
bodyguards. baffy, my little
exiled buddy, tell me i’m wrong!
can't. can you?

one final suggestion.

how about returning to your
native ghana? you can’t still be
inexile surely? not after all these

years? not when you love africa
so much and know so much about
this great continent. not after all
the political change that has taken
place in ghana? and you, batfy,
stl in exile?

or perhaps you are. given your
morbidly turgid prose, your
depressing dictatorial arrogance,
your inability to write a simple
letter without giving a moderate
newspaper reader (me) dyspepsia,
and the sheer lunacy of your stance
onissues suchas hiv-aids, how
wonderful it ts to live under
mugabe, and the evils of press
freedom, perhaps you are.

yes, perhaps you are.

hugh paxton
windhoek
",Windhoek
Peace.20031010_page_1.txt,,"the namibian

cpesssbae soo soeb - -

sea ea

s

‘big goats don’t sneeze without reason’

adt om nie space un the people's
paper tot tas stores or sgm tssucs
thatare net mybtin our county [am
disheantened hy the recentes ens where
eorcommander im chic enticised one
section of ourcomimunits, pamely the
woites whats buppening 7 whatacnt
wert |

itsretsasaving which eos abi
eoul goes pot sieeve sathout a test

vsp thore is seinetheng yore on

eoutths adites da this contr. then
waitigens thadescive the saht ta
press lebhire poopioquyceiet thy
bob ° os g od mints esoceralls
iodo hee ds persed ws der ds.
wedi units the vw iedle tathen
wo ted teu polis ot
1 pots thins
il ! 0 a dms ou
peel qowat bok off
09h \ kee hss ooo
nl or. fe gone ut ay
ples peak de dad as
isin |
1s ge "" f 1 elites
hi sota me ia aati.
i 1 uo ws gi sage
a & \ a potidse gall.
10 ne ha bri
rat nob ae ch ts ts bat
betotiodes anatahpcep coatehigh
sos dbs band cho 1. to sp
] i hare noah fed
i noe le pea falas
ra se peto toate tect tay
8 8 wl hake aid bast ting
0 a inbar : gle
bee ‘ t 1 ie ul
h ! pky wee

hungry wath no shelter, nothing

it cannot understand that u3 sears
after independence sshites are st ll
cauotny dis tsrons amongst the people
are we so stupid that we (blacks:
cannot dink for ourselves” how can
we allow ourselves to be divided by
others? masbe there i something
wrong withlour systems. whiehin fact
michthe kausing divistons and not the

wshites haas mans white tarmness are

haw

ate ceos? of course than are cont

mumstcin cody? trams whites
maererab darters and ps eb this 6 btn thas

“we fiase the right

guin prodlens

loki

cabioamy: dis tstan

hese the tucl comanating

dewtssathalicnn wiis de

weoosae his styad ot paste bott

posed tomer aqoke bricl we tae

bids w alfpalks hf 0

coarse acting sith tease we nus:

thse git ues srs pot ec ee stu

pouutcrs coer. at cther. ptbank poo
ple ua ab. cats de soviet re the
ebes thatare styare the publics tas
that die es soit tbe ie bh
coppi ters citngcns thess ar
papp asta rei aoadt sons
a hand pe
cles | ihe sta ped clipes
be trot ahepotdtens thw re
bie a ah sw olde? §8rse ames hp
yt hell © gen 0 eta
ons whines te tet biglh at the
site pose i stiks on its betts

midetstad titi

eeghl et boon ball te of
""lee s get gobow soll e hiss as
mora a dat sol _ me

mustertune” there are too many steal-
ing in goxemment and no concrete
steps are taken all one hears 1s pres
idential commissions

thes are becoming foo many nos
and their findings are just gathering
dust shereser thes take place don't
we have the capacity ts deal swith
eons

and thieves in this courtu sy? p sug
vost fowe have the capacity to deat
seit se hites wee must dso use the same
capa is to deal sath treves especial
ik the oties that ore emibeseling the
publ. funds

wohreias the spy tion notaibiat
dollars corn te be returme dd? ve he
moth howe de

whites gause these hiri. ti sey. then

is grimy cy retain
there rs setacthing whore sath us i
meer the black poopme we ike ice
unies but hate woukiee tard we
others bur we

sellses tie

whe cent op ara

beset qn the ti

cots wwhetes ots ther we a keas thatis

wets bus tras shat thes tase teadas

op use sea bio lly oad’ merae

td | cis des us prt bee

fo ph eu
pa tes hardest tates poor theppar
mat td de pends on how conn riited

were ge stair base y

thir thatehiocver tends

mabie. tai ban i ci cb i et ite
state putumettunatel. doe cust hens
rouistic dante tae bl) aera xo

wrp bam sustomssclt wits ts own

prd and brary ob oaurss ghose that

theoet as har tr ba wl wae

le ee aoe bs! ameee lie

whites but rather blame ourselves for
our own misfortune these days the
comrade ts not always right because
some comrades are hungry and they
are duing whatever they can do te be
ihe other comrades. what are the 17
farms for?

[tmust be clear ta cach and every
nanubian. whether you are black or
white, hlerero or ovambo, daimara or
caprar namuaor ts« ane sanor ke-
sango. himbaor others that napubra
independent forever flans drexer
rkoesect swath sade and bothas
foresee heeser thes sill
blame toon

apc vo’

come pace owe streudd
ourselves ahd tenon the whites

beara to dis

abiat ad

ors cieaton us waits

tnguisk benscen nivht und
seu det: ourself be

muse t tag pet

sop wothans on

schatis sieag uf
tiusted.

mbans shots abe

tae ies

cur chtetions and teelins we kites

bow ha ditasas dure geo honat ti
saceig wowie here oe on cur
bres ascre destiye j ard tosd

censte woe

hissed i tis
hanes tiolds were destrosed we were

wee

pere eh ar ei sab noro ay
titled weowere there ab ne tise
we know ond ihese dimes dete us
thess alas s thas whit sais se eh

sou whe shew ny their canpans af

tormey te

cent
heed rs tuso a pose teas.
wokooss pose dusts otis a ratatat
but we ote sti there we kro ad
those things and ssc u

you bn we that

seumibig is gn fhortait ls abt for

vag oy mba deed pb ts os

economic development, peace and sta-
bility. employs ment opportunites and
projects so that we can deselop our
commutes

we dum t want to hear hate speech
es we know how bad and terrible the
war was we dont want war, we
want peace

we must remember duit there is nn
and

there sno pond thatthe sun canine tds

bon whieh cainmet miss a chase

pate as when sou are goyvethion alone
soy ate an anal dr osta ibe ter,
that

in sqn ee sats (pore tha pes

wo transits ue sourced
bet iis all

sot ue

vated ds wee re dari

i i beratioi str

betas toe dere nase ani oyscty
portico, ad ly
lesb by q
on 1 ' tt
vie ba bey
7 mr ‘ ‘ i
paro bates ' eae :
b ‘ 0
vas, . 8 0. 90009
0.8 hogton fe 8
ae sat,
g i i
i 0 oo ol
nn beomurtpe tt : oh
of) wb a so ch saba bee pp gga og
petus ratdar capo
rabia nase of suse 20

sakaria pangenr kuatste
onvuulave- ohanpolo
",
Peace.20031202_page_1.txt,Swakopmund,"use your power wisely

re your storys
talks between the nau and natwu
(natwu says nau meeting “a total
fullure’, november 2003) [nthe
article, you desenbe the talks as a
the fact that some common
ground was found. which, considering
the deheate and inflammable nature
of the copies is quite noteworthy, was
merely mentioned in the last sentence
report. another dais
newspaper based ther headlines on
this fact, that common
eround bers cen the parties was found

as members of the

futlute

of vou

vets some

media,

directly intlugnee public opinion and
: |

thus held aamense power over the

vou

soutse of political events and
1 tind,
peace and stability. certain sensitive
should be handled more
and not become victims af
produit

ideal meres

topics
caretulls.
purely soytemted  sensa-
tronalisi teas notin the rterest of
the namibian that

people this

on the outcome of

my the mterest of

ae and other topics become

en hotter than they already are; by
feeding on the negativity of certain
events, you are definitely not acting
responsibly

if instead. you focus on positive
aspects 1 your reporting, this wall
propagate mm the public mind and
eventually become reality. this
principle of suggestive reporting ts
well known and in a more nesanive
context rt borders on propaganda

there is no such thing as
reporting, so avast this backeround,

anbiased

please reabise vour power andits related
responsi bulity and use foe versone:s

ddvaniane

concerned citizen
swakopmund
(name and address provided)

note: ipscas naps icleades
vier stated heat thre pice
not te lte

alfred aneula
ineacascd total

fereleere vanubiin - bd
",Swakopmund
Peace.20031212_page_1.txt,Windhoek,"why should human rights
man be called to order?

dbrs ges cos go illus ny sonaed
fovies atid tied bors feet ten,
boon brs  socg 8 to 2 fo pe bo 9 coll oul 8.0
corde publishice 062 80s, “ss .gaeen
weathpiese oi noepeber 2) 2008
yeo vi nati tnan dread
wth coo oti th bee ss tonal

rite fe sehac bh those s the patetoratne so
obsciser ti sapa poopie tose ands
ue cats

farm ats ane demi fics

eoumtins tao attempt to silence
naaibne sons x brat and fourdess
boats pelts opsatisatien aiid ots
erscutias diicctor, svape throush
“df
subordinates that’ his beh time tot
phil va namgeloh to he galled to
otdet

toask nsh

director shold be coated to order”?

ismeud ines nanda fod ut

masclf why the

phe article made some allegations

pour what swapo clams ta be
“fabri ated stories

please allow mye space in your

newspaper to respond to the sand
chi directed at phils nangeloh
in particular and the nseero in

fenerab poasant te thes.

copicct

anid iitsdiree ted

nisdeadiay

jos itions
seorpo chums that ya nanyofoh

habticated: stontes wrth tig purpese

et habia numicbiges soc unity
footes beeist the nshr made
sooth peports that naitubras td
vota cutity forces tass salad
pate oe mites dine fig to gcit

bootie ras anand © apr

toots did

hetivh oy,

hires by boss th

aen te pirtin !

hhrewel) tie reports by npotigsts
interath nal elona: ky
abdth, nse thatthere cre sexcral

killries cocumitted bs the namibian

in watch

scoity petces boul inn namibia aid
anvehe byenreeently ainember ot
the natabrin sccurty fotees. a
comin sep commander, testitied in
the hreh court that he aud other
namibran security force members

were erven orders and have carried
out such orders to shoot and: kell
people during the might an the
kasanvo region
astorthe su apo questonorclam

hiatthe cos spent leat eb ste.
dboutieetisotrcc gicups she las aia
weeron pene foe lee 2. 5 sp? ily silat, & ae?

nobles “slag sool dee .e ml

would tae fosaa tins b sepa th

pati

late mp sheva se ho eas
naciibsun itive dike cteons

wn es wos itt os hela
pespomsthle tor the socs ob oe obs
nemubain pheretere psee de port

for seven soncrnment amd sopa

foadets tocisstre death: thitcats fe an

foapesshitch tigells ted

mee ns
te shes ais cua s death

tirdty. sssapo aecused vir phi
vat nanvolol te base utabricated a
story ot people whe were percers ed
fo he chimimated, apparendls alsa by
vovormment ”

itisatactthat mr phils a nanvoloh
wand other nshr human ciehts
jetenders recensed death threats on
this makes it

jithieult tor them to cars out ther

sesetal occastons

dousies which is what swapo
wants hossever thy nshr and mr
va nanvoloh must be phased anid
net condyeiened and threatened: tos
ther courave te fase shed tredit on
such orngtedible ond cowards
womprs (undermine the detence
of human cehts and demo crac. mt
this qeuntrs bs publicising tb
hiked te be
nshr

nattivs at putnunes

essassiatod thes piast

probable

bears whee gurebhs be tectay

denny the

ass dh

paaeas dn ose
nsh ut

prin icl

jetordes! the

vana’

seo strona ts
cc co co le
voledqings abl respect tor the rul
otis rn thas counts as cnshiiied th
our nwiubrain constitution
pourthh svoapea goes on with it.
hou sations weaist ya naroloh bs
jensine that there was or there ns ne
tuross border trade with anvolaon
the purtofthe nde however there
istrongesidence thatthe nde made
use of state and ndi
soldters to carry out such border
wade in building matenals apparently
for the enmehment of
mdaviduals the nde themselves
have never denied the nshr report

vetieles

coral

patthl. ssc pe tuedhes. bane. ha
yn

foo dr se abs

etisclob, dee ost ots ant te
soctaictet lic

steud ast gris olltss 8 nady soles of

senellgo! bh & eat ia
ube sts ein ier fbsps
stabs tbe tes be

tonab. nepested and cond cimicd

eoath the contempt descteos var

nafgodeh and the nse base bork
the tight and dots te accurate ls
ister the namitbran aid other
peace losing peoples about furnin

et tne

nebts saelations by whee
whenever suche stohitiants oc cur

homan trehts ond democraes are
foreign to sweapo and neaihea bola
and dis is why the nshr activites
ate called “dangerous subversive
weuyities 7

this abso not understandable bow
the nshr and ya nangeloah are
indulying am ans “dangerous
subversive activities by defending
human and

combat: cenmupion wilh is se

rivhts principles

rammpantin this country tome such
aes es are duttes of ite and ev ory
responsible namubrin citizen
burthermore. wbas rmaperative to
mote that the daneerous threats
has trade

nateol bts

swape west va

pestiteo park and vor
trom tet he bist that

vober tos

the nsh p centhy ps din.
prednisone ot serail oy
der sy tear ei taxa
oey egonle cali qe soe tae
thopisehyes trem. the sos ape
mlaadatiot as publisticdan :

peadis laskin scltss tats happen
to ntrova nangelol it be db

s pack and ga as

bos thd
starve sted bs

saarpalcespecnill utter bern

accused of ‘indiloing fimself in
janucrous subsersiyg activitigs 7
will he ithe
shesansyenga?

swape must know that thes and
their vox ernment will be heid trlty
responsible for any hing happening
to ya naagoloh and other human
rights defenders mi this country

hot be assassinated

petrus festus, windhoek

",Windhoek
Peace.20040217_page_1.txt,Windhoek,"victory choir
needs promotion

lam writing to you after spending almost. a month in
your very beautitulcountry cover christmas 2003 and
into january 2004}

tweas lucky enough to have the opportunity to visit
both the south and north of the country as well as some
of the coast with an excellent guide and a small group
of other foreigners from varlous counties.

[also spent almost a week in windhoek at the end
of my stay and visited the kratutura victory women's
movement. ] got to know the very capable director,
katrina crarises, and her colleagues there and the
choir sang for atriend from new zealand and myself
—we were both very impressed by their performance.

incidentally. [also meta reporter from your paper
the second ume t was there.

ising inachureh chotr here in the north of italy and
also with a small jazz band which generally makes ten
or wwelve public appearances a year.

i sincerely feel that the victory choir should have
more opportunity to appear in public. both to let
people see how good they are and also as a way of
vetting funds tor their very important project

i would suggest that they could sing at the atrport to
welcome international delegates arriving for meet
ings and congresses and at the larger hotels. like the
kalahan) sands. the safar court and the country
club resort and casino, where | feel sure that foreign
visitors would enjoy their performance.

i know the choir would have transport problems to
get to the hotels, but | imagine that the hotels them-
selves would be able to arange that aspect of things.

[ would be most grateful if your newspaper could
print all or part of my letter and am also sending
copies of it to the above-named hotels for their
attention,

the victory women’s movement deserves and
needs your help!

betore i close. let me also say that travel extensively
as partot my yoband really enjoyed my stay in namibia
-itnow holds a very special place in my heart.

i send you all my very best wishes for happiness,
vood health. success and peace

via e-mail
south tyrol
italy
",Windhoek
Peace.20040224_page_1.txt,,"marching for africa

please me to
invite interested africans
to march together for
africa.

atneawise, founded bs
africans who want to do
something for afmea. was
established tocreate attica
awareness among africans

allow

wherever they may be in

atriva and the world.
therefore, all willing- ly

atrican people in na-

mibta, in africa and the
diaspora are invited to a
long peaceful march for
atrica, forunity, peace and
love mn africa.

although a petition
calling for an “end to all
conthets on afmean soil,

an appeal tor taster
unity among african
nations and the return of
people of african ancestry
from the diaspora back to

africa’ willbe signed. the
march is not political, reh-
gious of ant-vovern-ment,
butts about bringing toge-
ther different atrican peo-
ple to march together for
africa.

the march will take place
on sunday, 29 february,
starting at [8ho0 trom the
katuturacom-munity arts
centre (kcac) and
marching all the way to the

parliament gardens.

bring along your
atnean tlags, dresses, arts,
self-written posters or
whateverts african?

all africans who want
todo something for atrica
are invited and welcome.

for more tnformation
contact boro ndungula
o81 285 4577 or at this e-

matl address.

",
Peace.20040309_page_1.txt,Windhoek,"bon br ne

judge hoff’s judgement disappoints

twout.d ike to express my disappointment and
dismay through sour newspaper regarding the
ruling tor the caprivi $3 accused by judve elton
hott

judee hott’s ruling tor the 13 demonstrated to
the nation that the pudieiars in namibta as im the
wrong hands

thowe look at this issue critically. the pudvement
was well orchestrated ta be interpreted as it the
government did not

procedures should be tollowed but in tact. fudee

follow whatever rules or
holl tormulated tthe ruling) in such a was as te
los the state to te-arrest them, creaung coon for
hou about

the pudteraps wad: paring namibia as a coites

poms oden gastieg eros este tee cts
which does net fospeetity os n aes thisgs netihe
ease at all

dlleved hs

the accused

phinned and dechired war aesrst che cros criument

phe charges temain

of the republica! namibne where we supposed te
sitbuck with oun tas between our tess. while our
hatd-cained peace ts berne disrupted and our
countrys boing destabilised ?

weallknow the resultsof war the distupien ct
the ssell-carned pease. destruction ot pioperts
loss of ife. hupger. poverty vind other setback

those aho wanted ta secede the cupra had

miseuided objectives, were driven by seliishaess
aod hanver tor politcal power and they = if found
eu. = should rotan pal

ihe

security, forces stould be commended for

switcher and a gob well done [hes fave sent a

clear message to would-be terrorists that namibia
ma well protected demux tate county and sshoos er
tumpers with hersoxerergnty sll toel the wrath of
the namibian fas
whose interest does the seocatled court iui
serve?
what made the

under the covert meht? who insited them pathy

ps aecused lease the counts
nerehboutimy countries were thes were fading | f
thes hud a genuine cause. whs didn’t thes hand
themschves over tothe cutherities et tbe cine tties
mowbhih they were fides?

bautwere dudes hottand tis court blsd en dt
the gas shen he tise thatretar ot th. ost

namibia

procedures waning este ad tens

sgolated some rater ania bass

wir h procedures did tie

alee is caine out the te ate

wiis should folio some procs tute sf a5
tisvuided elements fo be tried pack te otis wit
he thudee here te deteamine the fate ape thy

mterestol che naveen pate

(under the nagnesnu (ocastitiite ts the ects

monmoce nh ua prose sults a te at bak
phas letter thas boot starter aid odtod § <8

whe chous staterseniis ahd pesscbho  tepapi ut:
words dike tetportst sbould betas ctsatt ben
convicted: thofsispesteds ot vscharaities ba

jordan \tshipara
windhoek
\ddress supplied
",Windhoek
