"nodegoat ID",Content_v1
ngLS2H586LiT0MCbyME3yUSIPLEAbTyIALjv0PSb,"Queries On NBC

1 CONSIDER myself an updated person,
therefore I like listening to NBC news
and other current affairs. But the words
‘this internaption is receiving Our aften-
tion - please stay tuned’ is really puthng
me off. If they are saying that there is DO
money to replace the old equipment they

ir disposal, what happens to

the money they got
ine the President was giving 4
the nation and it was di

from the state? Imag-

speech to
It is DO

‘Blackouts’

wonder that heads are to roll at the finan-
cially stricken corporation. Maybe it will

ring changes to the people who are misus-
ip ion’s funds. We are very

g the
‘red of seeing all the taxpayers’ money
go to waste - which means that they are
just going down the drain and that drain is
some selfish officials who are not think-
ing for the nation at large.

George Hipondoka Jr-, VIA E-MAIL"
ngMT2I687MTU1NDczOV47VThQMFBcUzJBMUw1QTc,"EE

42 Eroay June 21 2002

IN the wake of the unions
taking the University to
task, there are a number
of issues only an extemal
inquiry will probe to make
reasonable and just con-
clusions and recommen.
dations for the line Minis-
try or the Government to
take corrective measures.

I am not surprised at the
stand of the Minister on
problems experienced by
Unam, and the financial
predicament itis in, when
the following are happen-
ing at Unam.

* There is no equal treat-
ment of Namibians vs
non-Namibians as far as
salanes, condition of serv-
Ice are concerned even
though many have the
same qualifications.

* New appointees are
better salaned than expe-

— - Tm Gh...

BEADERS’ LETTERS

Call For External Probe At Unam

nenecd colleavucs

* There are redundant
top Manavement and Nel
vor administrative statt.
which should be viewed
as inettective and ex-
plottutive teparding: the
Current scenano

* Costly intematonal
(nps are undertaken and
there 16 no evidence of
any benefit to the univer
Sity.

* Foreign colleayues
feceive relocauon fees in
cash including spouses
and children, gratuity,
cartage of houschold ef-
fects at the beginning and
end of contract, 100 per
cent housing loan ete
Thus hiring — non-

Namibians is more expen
sivein the long-term than
adjusting the offers made
to Namubrans

* There are huge ditter-
cuce between salaries of
academic and administra:
tive staff. The universi
ty’s functions should
change from teaching to
administration.

* Too many sectional
heads. How can one be a
head in a section of two
staff members?

Some of the other prob-
lems include. Furniture
bought for expatriates ts
Not re-used of auctioned
We are led to beheve itis
stored: the Unam village
for expatriates is a Waste

Of money. the laculty af
education is too bry with
loo many departments:
there 1s duplication of in
effective security services.

The operation and en-
istence of Unam Founda-
Uonts quesuonable. There
are redundant sports and
cultural officers, redun-
dant Heads of Depart-
ments, Deans, Professors
and highly qualified aca-
demtes for a mostly un-
Uergraduate university
with few masters students,
with one to two doctoral
students

Most academics ate
doing consultancy work,
teaching: part-ume at the
Polytechme ete If one

teaches only o hours a
week. there should be fot
of time Carn cxtra
money. The number of
students does not justify
number of hired experts.
The outsourcing of print-
ing 1s about N$4 million;
staffdevelopmentis adis-
mal failure at Unam. Al-
mostall departments, fac-
ulties are ‘foreignised’.
Generally teaching 1s of a
low standard. Role and
management of the Uni-
versity farm is dubious
Even farm workers em-
ployed as Unam employ-
ces working for individu-
als are paid out of Unam
coffers

Logically, how can

lo

rT)... ame. 2s Ae

Namibian taxpayers
Money be used to further
the interest ota few. and
feed the Salary and cx
penditure bill of non na-
tlonals, or be misappro-
pnated and mismanage-
ment by a few individu-
als? Why are we afraid of
a full scale external probe?
Are we hiding something?
Are we afraid that mis-
takes made will be uncoy-
ered and individual im-
apes tarnished? Tf one
makes a mistake, ac-
knowledye and rectify at.
Pim of the opinion it will
make us prow stronger
and be much more effec-
tive, rather than denying
errors made which wall
eventually result io disin-
tegration of this umver
SUY

There isa brain dram at

= ans Ar a . 7 SY at ne
Whatever has HY and 4, 2A Tost Someone injured
rs a remained ' Nd ankle when she jumped 7
: ne ofmy 4 Out of
ce indow tromth
: © first We bh
ny my uu
_ THE Namipian
Garam 4 Quality
Namtrbian Mate leetuaty
who are

omy Govern
ment for better paid jobs

Other terllary insti
Wons Whe Nameol, Cot
leges of Education, Poly
technicof Namibia, do not
have this image and are
better managed than
Unam. Contract employ-
ecs from outside our bor-
ders are aging academics,
mostly retired or retuunng.
We need recently gradu-
ated cnergetc experts with
new ideas and vision for
educational reform, cur
nculum and instructional
design and the will to
teach) The Faculty of

Education should be
wholly Namibianised be

cause of the pool of
Namibian professionals
involved in education,
from which lecturets can
be drawn

Worried, UNAM"
ngNU2J788OUVyOEZaOG50WUSROGCdVaKCOVxyRUZ,"R°PPortunity to con-
members of this news-

dn’t do its job most

we the taxpayers would
Bm the dark. A few ques-
to be answered by the
stry of Defence).

abouts of their cash-paid
atumao. Is this normal procedure to
waif So long or was the delivery date
delayed? Was this the first time
they'd purchased from Harvey? And
why were the credentials of this com-
pany not checked? Why was the
NDF officer responsible for the pur-
chase suspended and re-instated
again?

In conclusion, I have no confi-
dence in the outcome of the “inves-
tigation” which the MoD is going to
coaduct against their fellow com-

fo Reveal MOD Arms Deal

rades (this has proven fruitless in the
Past) and in fact how can one inves-
tigate his/her own case? Bias cannot
not be ruled out.

It is against this background that
an independent body such as the
Ombudsperson should be tasked to
launch an internal investigation. The
assistance of Interpol is also needed
at the earliest opportunity to con-
duct an external investigation in or-
der to trace these culprits. They
must be known, for no deals were
signed in the bush.

Worried Taxpayer , Windhoek

Note: In addition to the points you
made, one wonders whether depart-
ments such as National Intelligence
or Military Intelligence for that mat-
ter, couldn't have played a useful role
tn checking the credentials of the
company In question prior to MoD
signing on the dotted line. - Ed"
ngOV2K889PFWzPFObQH6aXVjSPHDeWbLDPGyzSVO,"A NORMAL cconomy
works ke a take away
The customer pays and
takes away something to
eat or to drink The shop
iself belongs to an owner
who employs a tmanager
and the rest of the staft
They are responsible for
the running of the outfit If
they do not perform, they
have to leave. They are
controlled daily. If the shop
does not eam money for
the owner. it will be closed
A factory does not func:
uon differently.

But the Namibian
economy is different. It
should be called Give-
Away. Here the taxpaycr
pays the unknown bill in
advance or later, and some
customers or some man-
ager of some employees
runaway with the goods or
the service or the salary
without delivering an ad-
equate compensation.

This has been exercised
in many different outfits,
which are created and
sponsored by the govemn-
ment of the day. Manage-
rial posts are filled with
sometimes unfit, buttested
and loyal party cadres.

The Ramatex complex
has so far consumed sev-
era) hundred million NS
from the taxpayer.

After complaints from
some members of the frus-
trated workforce, conflict-
ing and confusing signals
were given by & certain

tusiny and consistot state:
meaty which na normal
company would give Onc
wonders why a gover
ment department, which
uses the word “we? when
speaking of Ramatex Na
mubia. or alaw yer answers
to such normal complaints
about the conduct of a pn-
vate company. [s Ramatex
Namibia also a parastatal
or party-company? One
wouldexpectapromptand
short reaction from the
Ramatex management
through a press release
from their public relauons
department to avoid such
pompous statements

Anyhow, the two un-
wanted statements reveal
the following:

1. Ramatex is nota min-
ingcompany. which mines
radioactive mineral

2. Ramatex has not
started the knitung proc-
ess and is not cutting gar-
ments. But they are pack-
ing finished garments.
(Question: Manufactured
by whom and where?)

4. Ramatex has a strong
code of conduct with an
independent venfication
and public reporting. (Re-
mark: This is certainly up
to now not true for the
Namibian taxpayer)

4. Ramatex has pegged
the workers wages toa
minimum amount, suffi-
cient to meet the basic
needs of the persoonel.
This is a result of a com-

this ws legal

§ Ramatex has an of
gantsed system of record.
Keeping on the number of
hours cach employee
sworks ete cle

6 Whatis the ditference
betwcen a Ramatcx work:
ingshiftanda walking shift
with new shoes? (Answer
None, it hurts)

What the management
of Ramatex was not told 1s
that the previously disad-
vantaged Namibian
workforce expects cerain
things Any traditional
leader, previously advan-
taged farmer, private ¢m-
ployer of any government
department has this expe

rience: They have, for ex-
ample, to wear protecuve
clothes, safety boots, safety
goggles, gloves and hel-
mets, to be shielded from
occupational hazards You
should be responsible for:
AIDS education, housing
allowance, Chnstmas bo-
nus, organise twansport,
training, you have to ar
range a loan scheme. 50
that the employces do not
fall in the hands of loan
sharks. Thisis of course an
exaggeration, but only
slightly.

The Investment Centre
has not told the Ramatex
management thal they are
right ow conducting &
unique sociological expant-

The Namibian Take- Away

ment on a large scale in
Namibia by trying to oper-
ate suchafactory You wil
already have nouced that
Asian work clhcs are Nor
very widespread in Nae
mibia_ A payment scheme
- forexample -which pays
cachindividual differently
after its actueved results.
ts unknown here and can
only be implemented
againstsoff resistance. The
garment industry world-
wide works as a sweat:
shop with very ught rules
forall parucipants, because
the profit margin is very
thin, To overcome the
socio-cultural hiccups. 3
sound concept with sobet
and honest advisors 15 NEC -
essary Ignorant party Pa
usansinflictonly more UN-
necessary damage This
cannot be done without the
cooperation of a union,
whichcould also serve asa
buffer and a mediator.
Nobody wants the
Ramatex Namibia proyect
to go down the drain. But
one has to point out that
there are homegrown Tea
sons why a counuy with
abundant natural resources
has such a large idle
workforce. Up to now the
Ramatex tain is puffing
more than moving.

Japie Van Wyk
Walvis Bay

lawyer and aGoverament pany study. The hourly
Department, withnoname = wage was fixed at NS3. If
given, who was responsi- ad a nee am
ble for the attack on the ise continuous W
iri i i We agin exhort writers not to hide
enquiring public. The an- is no pay and therefore no :
swers givenare very funny fulfilment of basic needs. try bk to make use of the right to free speech

to us all in terms of our

to read but also very con- (Remark: Nocomment, all"
ngPW2L980PcXaQGTcP070YWMTPIEfXcMEP9zaTWT,"fuliny Party

Thisas gy ad day as 1

sare yw, MCOMPetent that

h “AMD eS so that the
LOvemtment ‘ruling Party masters) can

cles ate them inte, hey positions Uirough
nepotism .

What is Interestin
4patherd masters wy.
and Swape was Opp
were made to beheve
should therefore be
their soctal back grou
OUT. ele. Now Swa

they accused the apartheid regime of
doing. Can someone please tell me the
difference? It js a well-known fact thar
some of the so-called comrades cannot
compete for jobs. Thes are es

£15 W note that the
ere doing the same
*sed to that and “wc
that all Namibian
equal regardless of
nds, affifavon, col.

PO Wants tc

ther incom.

lovacy that was lett Hehind as that
TransNamubis in serous fran. ral ditt
culties Another of the socalled Som
rade. has been appointed, hi petully not
fo finish otf the littl thar has heen lott

* Atr Nambia as headed by a Com
tade’ Wheretshet tay News aboutthe
strugy boy national ading are a common
feature gn Gur newspapers Tt as Nors
Shametul that some people do nots antte
wake up te smell the cottee How much
has FOVCTIMCIE SpPenUin LAX payers Mone
to finance mismanavement? Ido nothold
Views held by the untons and some cabr-
Act munisters on pnvatising the airline.

1S the Ct

we :O of
y OMIM sig

NY,
“Ty she neta et

See unit
°% ‘Com.

Tade
""Why is Ny.

ened he be éling? wa,
) AM( OM Vat hap.

have bre 5
the MANY Deo le
AN tape POMS In the Pricey? Wha

sry

“Theheve tr
Take” Wh, a
fi :

UG ot spe K
NBC t5 the ne:

"" IMOMPetence a . “> ery day
° We be ar

rf
hang Onto Positions a hen .
late situauons for their CAN cord Wr,
cant they go inty the open ;
compete for yobs’ The an:
They will never muthe i
total faslures
""Whathapperiend sty Tame us Due
The GM Ats alg 0, Mrace’
Tamrealis .addened by the wa. thine
ae heing done Some people seem heny
ON Muinins the littie that thes country can

offer Feonomic development |.
throueh hard work.

Can onl,
the y Tait,

Murket ang

Aor yy Simpie
They ait be

wa

AB FI7.20, © ge 9 aod
Petent or do not have the required qual Cems We cant sh at deat a eal
ficauuns They want Swapothroush thi Wis dae sects (ye es ape
CXeTLISE ter rescue then The Tellne iy fens VN Counties acct cen ct ang
Sxamples will substantiate Ms point Soniile Slow cea A steoe7 MES cen wy of ose
bran Nain we headed bs a Con: poeoplowle nleanow hoa roadnea,
radhe” Whete whet da , Phe Necative papers Webiad heir doses Sone eet

tades wiil he apporpted in bos osruion,
WO voveriment and at state oc ancd enter.
poses and the Shea ko mios:
wien. Nepotstm wall be atats bereht
apd some manistrics and Para Catal
Fabreations wall becopie a Tes
fanuhes. tends and toheanen What
about the mayonty of the citizen. of dha
country 7 They will be cactuded yust as
thes were excluded dunne the spanthesd
cra

tosult wil

extchit

Worried Citizen, Via e-mail

Note: Name and address provided - Fd"
ngQX3I081RdY5RHUdQJ8bZXlUQJFgYdJFR0a5UXU,"THE NAMIBIAN

Tage’
UE deuter hy

aun te 4

te 88g Ss goo 5 :
1 HO Doo

0 & Wack > sm of, Son Oa
mt Pe tte Cc srngtaly
Vo nate
Prethee en de cee teat stad
ENC rs Qt TM Gre ay ow
VTOSEE NBG bo dinps atc
tu ed Fepechs tethy expe tations of tir
She Dotdors and it gecerdunee sath
We apeliten. at ihe Breage ern,

S EGE IY] and NBC
Starunent

Scorporute Mis
Bee thar teaser

AE tease th
Mamteemient alas sw

Nite I

orl ippteciaitescoastnictive crit

Hesccs cr the water a her jus
han Jead woud at NBC

j Wu
: elesasion Depanment in
Prt ulas a here she expects cue dea

btd the

ote bane
at hanyes te be brought hoot
wath revard te television and film aro

ducten Ste water alse chaims that

Felecisinn management was neser
Lom mitted toorhad noercause might
or utiste ability to tke decisions Stay
evident Uist the wnier as a representa
five of an arpsts” body, that camis to
be tnore commuted than others. lacks
sound understanding of television as
an industry ang what it takes to puta
pregramnne on air bE would mot chal-
lenge her arasuc skills. whichalsotend
to be quesuonable, but rather her un-
derstanding of the difference between
television and thearre. which I bebeve
she 1s more farubas with. [tus we chat
theatric art or performance is appbca-

bte in television drama and film pro-
ducvon On the other hand theatnic
performance can be captured on film
or video for broadcast. But in other
respects such as techscal requiremenis
and producton skulls as well as other
resources, they differ considerably
Let me point out that the NBC as a
public broadcaster 1s expected to cater
for the needs and tastes of adverse and
complex society. You would oot deny
the fact that our society comprises of
communities and individuals with var-

ted cultural backgrounds and tastes
and even at varying stages of develop-

at

Mae
2 9 a ' _o
. u vu
md
vat
Gade a ny ;
"" hose Std
"" Ma ae 4
Pens abhon
Ira ’
spre tab
Who unstel uta ey
Sobol sising the Niet
sh obhy gus + Shen
oust ttheerdin Hab ane

for sears tas hey dep final

sultutolls Goheascal

The Iherattos steegeh appraitcs
sist dani’: atthe NIC qed ty
SG ete brag about cietouly polis

Galchanye an thas Sauntry batters

ATO oan CuMtule it testers AN sale
aineny the people ster tear dec ack
were suppressed und oppressed Ines
therelore the dots othe NBC \

BeeNwunibiunise and Afnoanen car
COBEN As MUCH as pussible Mae SH
soll strive to anentatls and wdeotey
cally emancipate the peupke of Naunnb x
to res alue ther cultures, and medi os
Uber digmity as a cultural peuple
Given a lack of kwal respurves. 46
CRAM produce all the matenal w econcd
oa NBC and thus we are compelled t
purchase foreign products This #1!
not déter us from pursuing a strugyle
against global cultural imperialism
Mind that Namubtans are ycaming >
take their place as a cultural people in
the workd community To do that wc
have to start at home by documenting

and broadcasting programmes that re

flect our unique culture(s) and necds
In this field the NBC stands head -and
shoulders above yoor acclaimed
DSTV. I think the cliché “local os
lekker” moans something (0 you too”
Yes, as a member of the public and
a taxpayer, its your kegitimnate nght to
express your opiniod on the affass of
and developments at the NBC. How
ever any “nght-randed’’ and concerned
member of the public would do that in
considerate manner, The tone of your
letter aed your insinuations are un-
called for. Yoor halicksjah, which

Reavers’ Levens ~

El i

» ee NBC Takes On Theatre Body

baw D8 00
nod va
lon o a"" obs
hes al
u val ora > Oooo
hoa Doh, 2 goo ct © a heed
uy ads Lo eri sy Bp
eee et eT io Ws I 1

sa ase srs te 1
pk seen eth bang 1 OD ad m,

Pyxid ny ee Wet os rede a \
Vet athin bs ace he tek eG : Ne

bond Mats tN tie Niger me. ' '

1 mde abet Una oy than,

estou aoe oa tenths nn iad Soe

sdthy dis cites teusyh OM 1 io 1

hoes unpre vd de cuptaies wh DMS Coo tats :
Sout erpannat a Sallie ker ater ter nt 2 ds °
Hecate Competent ibe © VN caltorghid Mardin ae
inemibertup aod tesderstnp * Smee pre mo ne0%0 oO

Pegg snus Colne and © \Nathe sot “ wap
henefit at the douhe Dinas spree that ue disp eat atte! '
seu have sents theatte Rakyreund ot whe rate the NBO Rik ae die NWO ant
and that seuitas beansehedinseine Souter uf ante ed wilh @
Mieatre Jeselopmtemt actsaties But eduuuranent Ki betorird hall a
sehar des sou really produce Garis thatthe ouakerrestun dh eonducted hs Yeu a: -
worth menhoning | One sould abo a repuuble South Atnae compan: ayed restiast . §
Tnke foknews the kindot plays yousnte towards une cod ot last year when Sut aformaten the + a
and pettorm Uist deserve to be te DS YN was alicady svalahle ip Na the comperatios

garded ws artsty and dene with crea nibis tes culed that the NBC remus
use insight Some of the work of your
Chunrperson and professional ileag ue
(that Lam a quunted withi may call
for some seltanspechon and mas mot
evencome chose to whatyoucall won!
local and pathetic foreign mosics on
NBC TV

Regasding your statement about
“pght-muinded filmmakers” applaud
ing the envisaged cnange «this is ap
other figment of your magisten
would like torcannd you and the toad
ens that all-senous filmmakers 19 de
county, especially upcoming ones
havea good co-operation with the NBC
Its NBC policy to promote and assist

Une popular icles ston talon! hanse!
in the county, Der sou know abut

inakes the NBC papular Wisout ka at
toonible 1

4
ee

isnot ss

dot atdigare

Gament that sco st
By the aay seu tale
against sr iercise Beside

substuatisel
DSTV sou are cumpanng the NBC
Are you aware thar the NBC as rated
one of the Hest teles nina stubony on
uke Continent |Our vcecalled wort ue
1 calprogrammcs wer presugrous inter
national awards, and put Namibia ci
the map in the inJusus

Further, and this niche \oee:
Surpnse to you, factually Gast
and lots of te prduce a eles

poo pEMAMaine +

Const aint the depen.

emen be
oni nating fas tats yuc has
an

wo

Van.

pubis wat te ONS

eed ue vat

es

cletenes
leaderstap amd Guts the
Dr Phe Laiasera pebliied i ie
hash Lepe uns ds
cued

geree Pio

Tune
ti, puri heh

Nw

rot
Rass Pope dhe kind of beast
the Acre dake
wall tke over the NBU and ire
way ontoour Shaduies Nous

arco t as tt

Vune Shipangs
Contrutler Telessston, NBC

A."
ngRY3J182SoZ6SIJeRq93AYWVTKGhZeKGSpb6VYJ,"D-

bh a ae en einen: - anand

AY

I READ with concern an
article in your Wednesday
(November 6) edition in
which your covered the
Cabinet decision to expro-
priate Kalkpan farm “with
compensation” to the
owner.

Having closely followed
recent events at the above
farm I tend to differ with the
nouonofexpropnation with
compensation uulising tax-
payers’ funds fora farm such
as Kalkpan. In my view
Cabinet should consider an
amendmentto the Constitu-
tion to allow for the expro-
priation of farms such as the
said property without com-
pensation to the owners.

Government Money

Should Not

Be Used To

Pay Kalkpan Farmer

I sympathise with co-op- payers.

erative commercial farmers
such as the retired owner of
Kalkpan who successfully
ran the tarm for decades
while living in harmony
with hisemployees and their
families. In the same vein |
feel farm owners such as
the current owner of
Kalkpan should not gain
from proceeds arising from
the sale of such farms bought
with funds sourced from tax-

Furthermore denying
such commercial farmers
compensation will serve as
a lesson to commercial
farmers who do not want to
heed Government calls to
share economic resources
with economically disad-
vantaged Namuibians.

Those farmers should

through dubieus means, te
Own the means of protuc-
ron no longer runs this
country. Present day Na-
muibia ts led by a modern,
tolerant government which
Prioritises resource-sharing
to benefit all ciazens, black
or white, nchor poor. Farms
such as Kalkpan that are
owned by racist farmers are
noteconomically viable and
comtrbute less to the gross
domestic product and na-
tional development as they
pay employees meagre
wages and have poor labour
relauons.

come to terms with the real-

ity that the Apartheid re-
that allowed them, Windhoek

I aoa
a nate |

gime

Nicol Limbo"
ngSZ3O283SJAdTJKfTL0eBZXWTLHiAfPHSKcdWZK,"Nurses Need To Travel

NURSES all over the
world need toextend their
experience and the only
way todo this 1s to wavel.
Itis not possible to real-
ise the impact that the
wider experience has ona
nurse and probably any
other professions as well.
Namibia is a very $

to how long itis possible
to stay in any country
abroad. Let us be glad that
these nurses have an Op-
portunity to broaden their
horizons.
I believe that salaries of
nurses at present are ncar
to 75 per cent of the
MOHSS budget. Not

country when it comes to

edge. As a Namibian who
had the opportunity to do
further study abroad I have
realised how inexpen-
enced many Namibian
nurses are. You learn one
way to do a thing and tll
you see alternate ways you
are inclined to think that
what you were taught is

manded we must pay 4
higher income (ax. Let us
get realistic about all sala-
ries.

Nancy Robson

Via e-mail

=
——=————

— of
wee
..%
2

8

1B!
‘

the only way. Alternate ‘
ways makes you stop and =~ aa om
think and then evaluate
that which you have learnt

as well as improve your :
own skills.

Salaries in UK are high WEIN
relative to Namibia BUT .
the cost of living is very _
high. A cup of coffee and OO EA ECE
a packet of 2 sandwiches
will cost just under 5 DATE: | WEDNESD/
pounds sterling - N$75! ‘ ' (REG!
Who of us would choose . VENUE:
to pay that price? Rent is?
very high as well. dF

One’s country, culture | |;
and family eventuallygisgs
draw most people bac! ei
believe there is also.a Kimmy

—

+t

|

muchleftforrunningcosts |
and drugs. If higher sala-"
ngTA3L384VABeUKHgT41eCACXTsIjBgMIVBdeXAH,"a
the
o-

mn,
ne
or

of

Neh OY

-A Commendable Budget

ALLOW me to congratulate Minister Nangolo
| Mfbumba for producing a well-balanced and equila-

ble budget for the 2003-2004 financial year. Through
tis budger Goverment tried to put its moncy
_ where its mouth is.

The budget is so unassailable that even cnitics are
| finding it very hard w dishoutany cniticism. Through
the raising of the tax threshold, the doing away with

the pension bachJog. the salary increase for public
sen ants. to mention but a few positives, the budget
gives an indication that Government is seriously
addressing the problems of poverty and the chronic
unequal drstnbutron of income that charactenses
this country. This is highly commendable.

Bs producing thus rood budget, Minister Mbumba
has now thrown the ball into the coun of the imple-
ments (the Permanent Secretaries of the various
ministries and the CEOs of parastatals) to see if for
a change they will assist Government to achieve its
deficit and debt targets through efficient spending.

| Well done Minister Mbumba!

CH Miwandiang
| Windhoek"
ngUB3Y485VhC4VLUhV528DBJYVNJkChZJV4e4YBU,"me NAMIBIAN

On Acquired Expatriate
Dependency Syndrome

THE letter of M Makumbi
that appeared in your es-
teemed newspaper of March
18th, 2003 should not go
without comment.
lam an expatriate who
has been in this country for
the past three years, and
sometimes | get very frus-
trated at the country’s fail-
ure to invest in human capi-
talin fields that matter most.
This has been the cause of
the so-called Acquired Ex-
Patriate Dependency Syn-
drome(AEDS), described by
Makumbi. There seems to
be a total ignorance even of
what kind Of scientists, tech-
nologists and engineers this
country needs. As a result,
more money is being in-
vested in the training of spe-
Ctalists who end UP roaming
the streets looking for jobs,
instead of focusing on train-
ing job creators.

One fact though, is that
Namibians themselves are
not committed to Serving in
Ow paying Professions,
which albeit, require many

years of training and hard
work. The University of Na-
mibia,can for example, hardly
retain a Namibian witha post-
graduate qualification in eco-
nomics, engineering or IT.
They leave the University for
better paying jobs outside the
University, in the Govern-
mentand private sector. Simi-
larly, most Namibian medical
Practitioners find that Private
Practice is better paying than
working in a Government hos-
pital.

That is why Namibia must
be very thankful for countries
like Cuba which continue (o
send their doctors to work
here, and for those other ex-
Patriates, who leave their
countries to work here. As a
Matter of fact, Namibia is not
the most attractive place for
expatriates to work. Salarics
are generally low, taxation is
very high, and even despite
paying all taxes, expatriates
have no easy access to state
benefits such as basic educa-
tion and medical care. Nota-
bly, many of them are leaving

Namibls for their home coun-
tries or to greener pastures
elsewhere.

My suggestion is that Na-
mibia should invest heavily in
higher education in relevant
fields such as medicine and
engineering.

The present level of Science
and Technology programmes
at the University and the Poly-
technic should be elevated and
cach institution should focus
on its state-given mandate,
and develop human capital in
areas relevant to the coun-
try's development strategy at
their mandated levels. ;

After thirteen years of inde-
pendence, Namibia does not
have a medical faculty nor an
engincering faculty at its uni-
versity.

For three years | have been
at Unam, I have seen zero
investment from Government
in the engineering training.
Even the Polytechnic, with its
recently established engincer-
ing school, lacks essential in-
frastructure and human re-
sources to produce competent

technicians, let alone tech.
nologists. Now they want to
become a university! There
is unnecessary and unwar.
ranted competition between
Unam and Polytechnic
which must be stopped at an
costs.

I wish the Namibian peo.
ple success in this more dif.
ficult phase of socio-eep_
nomic liberation. The pre.
scription for AEDS is invest.
ment in science and technol.

,and empowering higher
inctitutions to hire the besy
brains from anywhere in the
world, so that more
Namtbians can be traineg
locally.

That is what even hi
developed countries like the
USA are doing. Replacing
expatriates with ill-trained,
inexperienced Namibiang
for the sake of patriotism, ig
killing this nation directly,
By failing to prepare, you
will prepare to fail.

Prof Elifas Bisanda
Unam"
ngVC3Z586WsD5WMZiWO3gECSZVOKlDiAKWtf5ZCZ,"Questions About Tax Workshop For MPs

IT’S a shock to read that a workshop is being
organised to help parliamentarians to under-
stand the tax return forms.

First of all it appears that this is being done
with Government monies. Secondly parlia-
mentarians get paid loads of money and can
certainly afford the services of tax consultants
in their own private capacity. They will argue
that the more business and private ventures
one has the more complicated the form gets,
but they should have thought about this before
entering into these ventures and this is there-
fore no a valid excuse.

The service that they require is by no means
a public good and is therefore not in the pub-

lic’s interest for Government to fund such a
workshop. If the parliamentarians have prob-
lems understanding the forms and paying tax
consultants to do their returns, how on earth
does the Government expect the ordinary per-
son on the street to fill in the tax return forms?
It would be in public interest to hold nation-
wide workshops for everybody including the
wealthy but stingy parliamentarians on how to
fill in tax return forms. And to bring up this
issue five days before the deadline is preposter-
ous and makes one question our leadership!

Namene Kalili
Via e-mail

end in Namibia’!"
ngWD3A687YDE8XNOjWP41FDLAYPLmEjBLYEg8ADO,"hn, ~ ca -_ ~~

‘Time To Account’

THROUGHOUT the country I have
witnessed growing poverty and hun-
ger. This is an unacceptable state of
affairs for a country with only close
to two million people, but nich with
natural resources and raw matenials.
The past year has seen alarming in-
creases inthe prices of food. clothing
and fuel.
The poor and needy people should
not be only be fed dunng festivals,
Chnstmas gatherings or at one or
other occasion. Thts process must be
done ona regular basis. In fact there
1s no sense in feeding a hungry per-
son only for one day
One major concern in this inde-
pendentcountrs isthe ine teasi ny fate
of unemployment During the cler
tron campaigns the politteal ottice
bearers fisty bureation high on their
campaign promises, but from the
looks of it this is forge tten
Sadly. in the past scar unemplos
ment has continued to escalate and
matriculants struggle to enrol for
further studies and our graduates and
skilled professionals flock out of the
country and the already jobless have
lost hope of ever earning a decent
living wage
The health sectorin general ts also
under a huge strain The hospitals
and clinics fal! inta disrepair with

Lo \e 34 Tha

little or no stock.

AIDS is killing and destroying
mostly the poor and the Government
must make this a priority and not a
favour. Rape, murder and robbery is a
growing trend in this beautiful coun-
ty. Itis shameful to see the names of
top political bearers, as well as top
Government officials involved in the
committing of crimes.

The robbery of innocent Namibians
and tourists must by all means be
stopped and culprits be brought to
book.

The Police as well as Government
vehicles must only be used for the
practical purpose they are assigned

Linally. the exploiting and wast-
aec oof taxpayers money must be
stopped Itis shameful to see thatonly

sbout six per cent of the total popula-
tion ves in luxury while the remain:

my YS per centin poverty
Wee trusted scu.our polincal office
bearers and top gosernment officials

to look afler Our precious resources
and money, not for you to enrich your-
selves and become fat cats. You will
have to account one or other ime
Remember weare very concerned and
frustrated.

ESS Fledermaus
Keetmanshoop

(

Vainrl etter Could W"
ngXE3B788ZOF9YOLkXG50GEwBXwMnFkCMZPh9BEL,"Open Letter To President Bush On AIDS

I AM sending a copy of this to
PresidentSam Nujoma of Nambia,
one of the countnes that desper-
stely needs some help with this
immense public healthissue. [have
spentaconstiderable amount of ume
in Namubia and have friends there,
mcluding a black woman science
teacher who recently wrote in part:
/ am out in Kavango and the
problems here are so acute that...
Jam spending time with 6-year olds
in one household... 36 orphans

= rareari- .
eee ee So

with the grandmother whose own
children have all died of AIDS
... Donors do not come this side of
the country and remain in Windhoek
only. The decision-makers have no
clue or do notcare. It hurr to see
these young girls pregnant be-
cause that is the only way they can
feed their families.”

I am embanassed and annoyed,
Mr. President. that my country 1s $0
belated in proposing funding
for substantive action on AIDS in

Sou lo: Lak Pee Poe

""Hh. 627i
ate ‘os PO) ee

-La . fe ot _o
ee ae ob bo"" ht Pd

Africa Pwould rather have the cost
ot half a dozen Trident IH mussiles
(which are made tn my home town
and paid for with MY tax money) be
spent on building health

But] amesven more annoyed and
saddened that the religious seal
otry that permeates your adinints
trabon has contamimated this feu
islavon by denying moncy to sex
workers, and fo anyone who has
advocated abortion and requiring
that 1/3rd of the education money
be spent on advocating abstinence
Those views deny the reality of the
situations.

Please eradicate these conditions
of funding and promote the deliver:
ance of the AIDS aid to where it ts
most needed... NOT to holding
mectings in air-conditioned offices
about how the money should be
spent and then buying Ford Broncos
to go out into the harsh environ-
menttotell people not to have physi-
cal contact. The survivors of those
36 children, if any, will populate
my grandchildren’s world. With
malnourished bodies and little edu-
cation they can hardly become good
Namibians, let alone good world

citizens.
Martha B. Hopkins
Tucson, Arizona,

2"
